rank	no	word	ph	pos	def	freq	years	yearList	topForms
1688		statement	ˈsteɪtmənt	n.	声明，陈诉，说法；statesman/ woman (pl. statesmen/ women	10	4	2009/2016/2020/2022	statement:10
1689		stomach	ˈstʌmək	n.	胃，胃部	10	4	2010/2012/2016/2020	stomach:10
1690		substitute	ˈsʌbstɪtjuːt	v.	代替，取代	10	5	2011/2016/2017/2020/2021	substitute:8 substitutes:2
1691		sunshine	ˈsʌnʃaɪn	n.	阳光	10	4	2015/2016/2018/2019	sunshine:10
1692		tablet	tæblit	n.	药片	10	1	2018	tablets:6 tablet:4
1693		target	ˈtɑːɡɪt	n. v.	/ v. 目标，把…作为攻击目标	10	4	2015/2019/2020/2021	target:7 targeted:2 targets:1
1694		tent	tent	n.	帐篷	10	4	2014/2015/2016/2017	tent:8 tents:2
1695		thirty	ˈθɜːtɪ	num.	三十	10	4	2010/2015/2017/2018	thirty:10
1696		Thursday	ˈθɜːzdeɪ	n.	星期四	10	4	2015/2018/2020/2022	thursday:10
1697		tourism	ˈtʊərɪz(ə)m	n.	旅游业；观光	10	4	2010/2018/2019/2021	tourism:10
1698		translate	trænsˈleɪt	vt.	翻译	10	4	2016/2017/2018/2020	translate:4 translating:3 translated:3
1699		Tuesday	ˈtjuːzdeɪ	n.	星期二	10	2	2017/2018	tuesday:10
1700		twenty	ˈtwentɪ	num.	二十	10	5	2008/2011/2012/2013/2014	twenty:9 twenties:1
1701		uncomfortable	ʌnˈkʌmftəb(ə)l	adj.	令人不舒服的	10	4	2011/2016/2017/2018	uncomfortable:10
1702		unless	ʌnˈles	conj.	如果不，除非	10	4	2010/2012/2016/2020	unless:10
1703		unlike	ʌnˈlaɪk	prep.	不像，和…不同	10	5	2009/2010/2012/2013/2017	unlike:10
1704		viewer	ˈvjuːə(r)	n.	观看者	10	3	2015/2018/2021	viewers:8 viewer:2
1705		warning	ˈwɔːnɪŋ	n.	警报	10	6	2011/2014/2015/2016/2018/2022	warning:10
1706		weakness	ˈwiːknɪs	n.	软弱	10	6	2012/2013/2015/2016/2019/2020	weaknesses:6 weakness:4
1707		yesterday	ˈjestədeɪ	n. adv.	昨天	10	4	2010/2017/2018/2021	yesterday:10
1708		abundant	əˈbʌndənt	adj.	大量,丰盛的,充裕的	9	2	2014/2018	abundant:9
1709		accessible	əkˈsesɪb(ə)l	adj.	可到达的，可接受的，易相处的	9	3	2010/2017/2022	accessible:9
1710		agreement	əˈɡriːmənt	n.	同意，一致；协定，协议	9	2	2010/2016	agreement:7 agreements:2
1711		agriculture	ˈæɡrɪkʌltʃə(r)	n.	农业，农学	9	4	2009/2010/2017/2018	agriculture:9
1712		alike	əˈlaɪk	adv.	很相似地，同样地	9	4	2010/2012/2021/2022	alike:9
1713		apartment	əˈpɑːtmənt	n.	（美）楼中单元房，一套房间；房间	9	4	2010/2013/2016/2020	apartment:6 apartments:3
1714		appeal	əˈpiːl	v.	上诉，申诉，吸引力	9	3	2011/2018/2019	appeal:4 appealing:2 appealed:2 appeals:1
1715		association	əsəʊsɪˈeɪʃ(ə)n	n.	协会，社团，联系	9	3	2009/2010/2014	associations:5 association:4
1716		authority	ɔːˈθɔrɪtɪ	n.	权力,权威,威信,官方	9	3	2013/2016/2019	authority:8 authorities:1
1717		bay	beɪ	n.	湾； 海湾	9	3	2018/2019/2022	bay:9
1718		belt	belt	n.	（皮）带	9	4	2010/2011/2017/2022	belt:9
1719		birthplace	ˈbɜːθpleɪs	n.	出生地；故乡	9	2	2010/2022	birthplace:9
1720		bowl	bəʊl	n.	碗	9	4	2011/2015/2016/2020	bowl:5 bowls:4
1721		branch	brɑːntʃ	n.	树枝；分枝；分公司，分店；支部	9	4	2014/2017/2019/2020	branches:9
1722		burden	ˈbɜːd(ə)n	n.	（义务，责任的）重担，负担	9	2	2014/2016	burden:9
1723		castle	ˈkɑːs(ə)l; (US) ˈkæsl	n.	城堡	9	2	2015/2020	castle:8 castles:1
1724		cheat	tʃiːt	n. v.	骗取，哄骗；作弊	9	2	2013/2015	cheating:6 cheated:2 cheat:1
1725		cheer	tʃɪə(r)	n. vi.	欢呼； 喝彩	9	4	2010/2013/2016/2019	cheer:6 cheering:2 cheered:1
1726		circumstance	ˈsɜːkəmstəns	n.	条件,环境,状况	9	3	2013/2015/2019	circumstances:5 circumstance:4
1727		classical	ˈklæsɪk(ə)l	adj.	传统的；古典的	9	3	2016/2020/2022	classical:9
1728		combine	kəmˈbaɪn	vt.	使联合；使结合；come (came, come	9	3	2016/2018/2019	combined:6 combines:2 combine:1
1729		convince	kənˈvɪns	v.	使确信，使信服	9	5	2009/2016/2017/2018/2020	convincing:5 convince:3 convinced:1
1730		cow	kaʊ	n.	母牛，奶牛	9	1	2010	cow:6 cows:3
1731		crowded	ˈkraʊdɪd	adj.	拥挤的	9	5	2011/2015/2016/2018/2019	crowded:9
1732		curtain	ˈkɜːt(ə)n	n.	窗帘	9	4	2015/2017/2020/2021	curtains:9
1733		deeply	ˈdiːplɪ	adv.	深深地	9	4	2014/2018/2019/2020	deeply:9
1734		description	dɪˈskrɪpʃ(ə)n	n.	描述，描写	9	4	2010/2013/2018/2022	description:7 descriptions:2
1735		dialogue	ˈdaɪəlɔɡ	n.	对话【英】	9	2	2017/2019	dialogue:6 dialogues:3
1736		digital	ˈdɪdʒɪt(ə)l	adj.	.数字的，数码的	9	3	2014/2017/2018	digital:9
1737		dislike	dɪsˈlaɪk	vt.	不喜爱；厌恶	9	4	2010/2013/2018/2021	dislikes:4 dislike:3 disliked:2
1738		double	ˈdʌb(ə)l	adj. n.	两倍.双的 n. 两个.双	9	5	2008/2011/2017/2018/2020	double:7 doubling:2
1739		educate	ˈedjʊkeɪt	vt.	教育，培养	9	5	2011/2014/2016/2017/2021	educated:7 educate:2
1740		expand	ɪkˈspænd	v.	扩大，增加，扩展	9	3	2015/2020/2022	expand:4 expanded:4 expanding:1
1741		fantastic	fæn'tæstik	adj.	(口语)极好的，美妙的，很棒的	9	4	2017/2018/2020/2021	fantastic:9
1742		final	ˈfaɪn(ə)l	adj.	最后的；终极的	9	3	2018/2019/2020	final:9
1743		former	ˈfɔːmə(r)	adj.	以前的，从前的；（两者之中的）前者	9	4	2014/2015/2017/2018	former:9
1744		fortune	ˈfɔːtjuːn	n.	财产；运气	9	5	2010/2012/2014/2020/2021	fortune:9
1745		generous	ˈdʒenərəs	adj.	慷慨大方的	9	4	2015/2017/2019/2020	generous:9
1746		grass	ɡrɑːs; (US) ɡræs	n.	草；草场；牧草	9	3	2011/2014/2019	grass:9
1747		harm	hɑːm	n. v.	伤害；损伤	9	4	2014/2016/2018/2019	harm:9
1748		hat	hæt	n.	帽子(一般指有边的)；礼帽	9	4	2009/2015/2016/2021	hat:4 hated:3 hats:2
1749		hobby	ˈhɔbɪ	n.	业余爱好，嗜好；hold (held, held	9	4	2011/2015/2018/2021	hobby:8 hobbies:1
1750		humorous	ˈhjuːmərəs	adj.	富于幽默的；humour (美humor	9	3	2015/2017/2019	humorous:9
1751		hunter	ˈhʌntə(r)	n.	猎人	9	4	2010/2013/2014/2020	hunters:7 hunter:2
1752		identity	aɪˈdentɪtɪ	n.	身份，特征	9	4	2013/2019/2021/2022	identity:6 identities:3
1753		instrument	ˈɪnstrʊmənt	n.	乐器;工具,器械	9	6	2011/2012/2017/2019/2020/2022	instruments:9
1754		introduction	ɪntrəˈdʌkʃ(ə)n	n.	引进，介绍	9	5	2009/2010/2011/2014/2018	introduction:8 introductions:1
1755		lock	lɔk	n. vt.	锁 vt. 锁，锁上	9	5	2008/2011/2013/2017/2021	locked:8 lock:1
1756		mentally	ˈmentəlɪ	adv.	精神上；智力上	9	3	2012/2017/2021	mentally:9
1757		musician	mjuːˈzɪʃ(ə)n	n.	音乐家，乐师	9	3	2016/2017/2019	musicians:5 musician:4
1758		none	nʌn	pron.	无任何东西, 无一人	9	3	2012/2018/2019	none:9
1759		novel	ˈnɔv(ə)l	n.	（长篇）小说	9	3	2019/2020/2021	novel:7 novels:2
1760		Olympic	əˈlɪmpɪk	adj.	奥林匹克（运动会）的	9	2	2016/2020	olympic:5 olympics:4
1761		origin	ˈɔrɪdʒɪn	n.	起源，由来	9	5	2010/2016/2017/2020/2021	origin:9
1762		partly	ˈpɑːtlɪ	adv.	部分地,在一定程度上	9	4	2010/2016/2020/2022	partly:9
1763		pioneer	paɪəˈnɪə(r)	n.	先锋，开拓者	9	3	2015/2016/2017	pioneers:7 pioneer:2
1764		plane	pleɪn	n.	飞机	9	4	2010/2013/2016/2020	plane:9
1765		pot	pɔt	n.	锅，壶，瓶，罐	9	3	2010/2016/2018	pot:7 pots:2
1766		principle	ˈprɪnsɪp(ə)l	n.	道德原则，法则	9	4	2014/2015/2018/2021	principle:7 principles:2
1767		recipe	ˈresɪpɪ	n.	烹饪法，食谱	9	2	2014/2018	recipes:7 recipe:2
1768		restriction	rɪˈstrɪkʃ(ə)n	n.	限制，约束	9	4	2010/2017/2020/2021	restrictions:9
1769		row	rəʊ	n. v.	（一）排,（一）行 v.划船	9	4	2010/2011/2019/2020	row:5 rows:4
1770		sculpture	ˈskʌlptʃə(r)	n.	雕塑（术），雕刻（术），雕刻作品，雕像	9	2	2015/2021	sculptures:7 sculpture:2
1771		silly	ˈsɪlɪ	adj.	傻的，愚蠢的	9	3	2010/2019/2021	silly:9
1772		skateboard	ˈskeɪtbɔːd	n.	冰鞋，滑板	9	2	2008/2021	skateboarding:7 skateboards:2
1773		southern	ˈsʌð(ə)n	adj.	南部的，南方的	9	3	2015/2019/2020	southern:9
1774		spoon	spuːn	n.	匙, 调羹	9	4	2010/2011/2015/2022	spoons:7 spoon:2
1775		staff	stɑːf	n.	全体职工（雇员	9	4	2010/2018/2020/2022	staff:9
1776		steady	ˈstedɪ	adj.	稳固的；平稳的	9	5	2011/2014/2015/2016/2017	steady:9
1777		steam	stiːm	n.	汽，水蒸气	9	2	2016/2017	steam:9
1778		storm	stɔːm	n.	风暴，暴（风）雨	9	3	2010/2014/2018	storm:6 storms:3
1779		string	strɪŋ	n.	细绳，线，带	9	3	2010/2012/2022	string:6 strings:3
1780		suggestion	səˈdʒestʃ(ə)n	n.	建议	9	4	2011/2013/2015/2020	suggestion:8 suggestions:1
1781		tiny	ˈtaɪnɪ	adj.	tinier, tiniest a. 极小的，微小的	9	5	2008/2012/2019/2020/2021	tiny:9
1782		treatment	ˈtriːtmənt	n.	治疗,疗法	9	3	2012/2013/2020	treatment:8 treatments:1
1783		typical	ˈtɪpɪk(ə)l	adj.	典型的，有代表性的，特有的	9	3	2014/2017/2020	typical:9
1784		urge	ɜːdʒ	v.	敦促，催促，力劝	9	3	2016/2017/2018	urge:5 urged:2 urges:1 urging:1
1785		wine	waɪn	n.	酒	9	5	2012/2015/2016/2017/2021	wine:9
1786		achievement	əˈtʃiːvmənt	n.	成就,成绩,功绩	8	3	2016/2019/2020	achievements:7 achievement:1
1787		admire	ədˈmaɪə(r)	v.	钦佩；羡慕	8	4	2015/2016/2017/2019	admired:3 admire:2 admiring:2 admires:1
1788		affair	əˈfeə(r)	n.	事，事情	8	3	2010/2014/2016	affairs:8
1789		afterward(s)	ˈɑːftəwəd(z)	adv.	后来，以后	8	0		afterwards:8
1790		afterwards		adv.	后来	8	4	2011/2015/2016/2018	afterwards:8
1791		airline	ˈeəlaɪn	n.	航空公司；航空系统	8	3	2013/2017/2019	airline:6 airlines:2
1792		anxious	ˈæŋkʃəs	adj.	忧虑的，焦急的	8	4	2014/2015/2018/2020	anxious:8
1793		assistance	əˈsɪst(ə)ns	n.	帮助，援助，支持	8	4	2011/2016/2020/2022	assistance:8
1794		beam	biːm	n.	平衡木	8	2	2019/2021	beam:8
1795		beer	bɪə(r)	n.	啤酒	8	3	2016/2019/2021	beer:8
1796		boom	buːm	n. v.	/ v. 繁荣，轰鸣，激增	8	4	2013/2015/2018/2020	boom:4 boomed:2 booming:2
1797		brand	brænd	n.	品牌	8	4	2015/2017/2020/2022	brand:6 brands:2
1798		brief	briːf	adj.	简洁的	8	3	2017/2018/2020	brief:8
1799		broad	brɔːd	adj.	宽的，宽大的	8	3	2013/2014/2022	broad:8
1800		canadian	kəˈneɪdɪən	adj. n.	加拿大的；加拿大人的 n. 加拿大人	8	3	2010/2017/2018	canadian:6 canadians:2
1801		channel	ˈtʃæn(ə)l	n.	频道；通道；水渠	8	1	2015	channels:6 channel:2
1802		characteristic	kærɪktəˈrɪstɪk	adj.	典型的，独特的	8	4	2019/2020/2021/2022	characteristics:6 characteristic:2
1803		cheerful	ˈtʃɪəfʊl	adj.	兴高采烈的，快活的	8	4	2008/2011/2017/2022	cheerful:8
1804		cheese	tʃiːz	n.	奶酪	8	3	2011/2013/2022	cheese:8
1805		chef	ʃef	n.	厨师长，主厨	8	2	2018/2022	chef:8
1806		circus	ˈsɜːkəs	n.	马戏团	8	2	2013/2021	circus:8
1807		competition	kɔmpəˈtɪʃ(ə)n	n.	比赛，竞赛	8	2	2012/2021	competitions:5 competition:3
1808		concentrate	ˈkɔnsəntreɪt	v.	聚精会神	8	5	2009/2016/2017/2019/2021	concentrate:6 concentrated:2
1809		construct	kənˈstrʌkt	v.	构筑；建造，建设	8	2	2017/2020	construct:6 constructing:2
1810		container	kənˈteɪnə(r)	n.	容器	8	2	2017/2018	container:6 containers:2
1811		deaf	def	adj.	聋的	8	2	2011/2017	deaf:8
1812		debate	dɪˈbeɪt	n. v.	讨论，辩论	8	3	2014/2017/2020	debate:4 debating:2 debated:2
1813		declare	dɪˈkleə(r)	vt.	声明；断言	8	5	2014/2015/2016/2019/2020	declared:5 declare:3
1814		delight	dɪˈlaɪt	n.	快乐；乐事	8	4	2010/2018/2021/2022	delight:8
1815		diary	ˈdaɪərɪ	n.	日记；日记簿	8	3	2017/2019/2022	diary:8
1816		diverse	daɪˈvɜːs	v.	不同的，多种多样，形形色色的	8	4	2018/2019/2020/2022	diverse:8
1817		divide	dɪˈvaɪd	vt.	分，划分	8	4	2013/2014/2016/2021	divided:7 dividing:1
1818		donate		v.	捐赠, 赠予	8	3	2014/2018/2021	donate:8
1819		due	djuː; (US) duː	adj.	预期的；约定的	8	4	2008/2015/2018/2021	due:8
1820		eastern	ˈiːst(ə)n	adj.	东方的；东部的	8	3	2010/2019/2021	eastern:8
1821		electric	ɪˈlektrɪk	adj.	电的	8	4	2011/2015/2016/2017	electric:8
1822		equal	ˈiːkw(ə)l	adj. vt.	平等的 vt.等于，使等于	8	4	2010/2014/2015/2019	equal:8
1823		expense	ɪkˈspens	n.	消费； 支出	8	3	2010/2018/2021	expense:5 expenses:3
1824		fare	feə(r)	n.	（车或船的）费用，票（价	8	2	2014/2022	fare:8
1825		fist	fɪst	n.	拳(头	8	3	2011/2015/2017	fist:8
1826		flat	flæt	adj. n.	平的 n. 楼中一套房间； 公寓(常用复数	8	4	2008/2009/2019/2020	flat:8
1827		fold	fəʊld	vt.	折叠；合拢	8	3	2011/2015/2017	folded:2 fold:2 folding:2 folder:2
1828		freezing	ˈfriːziŋ	adj.	冻结的；极冷的	8	3	2015/2016/2018	freezing:8
1829		globe	ɡləʊb	n.	地球仪,地球	8	4	2016/2017/2018/2022	globe:8
1830		gravity	ˈɡrævɪtɪ	n.	重力，地球引力	8	2	2010/2019	gravity:8
1831		ice-cream	ˌaɪsˈkriːm	n.	冰淇淋	8	0		ice cream:8
1832		inform	ɪnˈfɔːm	vt.	告诉； 通知	8	5	2008/2014/2016/2018/2021	inform:5 informing:2 informed:1
1833		kiss	kɪs	n. vt.	吻，亲吻	8	1	2011	kiss:8
1834		knock	nɔk	n. v.	敲；打；击 ；know(knew,known	8	2	2017/2020	knocked:4 knocks:2 knock:2
1835		loss	lɔs; (US) lɔːs	n.	丧失；损耗；lose (lost, lost	8	3	2014/2016/2021	loss:5 losses:3
1836		marathon	ˈmærəθ(ə)n	n.	马拉松	8	2	2015/2020	marathon:8
1837		married	ˈmærɪd	adj.	已婚的	8	4	2008/2011/2012/2020	married:8
1838		master	ˈmɑːstə(r); (US) ˈmæstər	vt.	精通，掌握	8	5	2009/2010/2013/2017/2019	master:4 masters:3 mastering:1
1839		menu	ˈmenʃ(ə)n	n.	菜单	8	3	2015/2016/2017	menu:8
1840		mexico	ˈmeksɪkəʊ	n.	* n. 墨西哥	8	3	2010/2012/2018	mexico:8
1841		misunderstand	mɪsʌndəˈstænd	v.	误会；不理解	8	4	2010/2011/2012/2018	misunderstanding:6 misunderstand:2
1842		nor	nɔː(r)	conj.	也不	8	2	2019/2022	nor:8
1843		nursing	nɜːsɪŋ	n.	(职业性的）保育,护理	8	2	2010/2021	nursing:8
1844		ordinary	ˈɔːdɪnərɪ; (US) ˈɔːrdənerɪ	adj.	普通的，平常的	8	3	2010/2014/2020	ordinary:8
1845		page	peɪdʒ	n.	页，页码	8	3	2011/2016/2020	page:6 pages:2
1846		painter	ˈpeɪntə(r)	n.	绘画者,（油）画家	8	3	2020/2021/2022	painter:6 painters:2
1847		penny	ˈpenɪ	n.	(英复pence) n. （英）便士；美分	8	1	2019	penny:8
1848		personnel	pɜːsəˈnel	n.	全体人员，职员	8	3	2011/2016/2022	personnel:8
1849		pile	paɪ	n.	堆	8	2	2014/2021	pile:6 piled:2
1850		pole	pəʊl	n.	杆，电线杆；；the North (South) Pole	8	2	2015/2016	pole:6 poles:2
1851		potential	pəˈtenʃ(ə)l	adj.	潜在的，可能的	8	3	2013/2016/2017	potential:8
1852		preparation	prepəˈreɪʃ(ə)n	n.	准备	8	3	2015/2017/2019	preparation:8
1853		rainy	ˈreɪnɪ	adj.	下雨的；多雨的	8	2	2010/2016	rainy:8
1854		relation	rɪˈleɪʃ(ə)n	n.	关系； 亲属	8	3	2010/2013/2022	relations:6 relation:2
1855		religious	rɪˈlɪdʒəs	adj.	宗教的	8	3	2012/2013/2015	religious:8
1856		royal	ˈrɔɪəl	adj.	皇家的，王室的，国王的，女王的	8	2	2015/2016	royal:8
1857		rude	ruːd	adj.	无理的, 粗鲁的	8	3	2016/2020/2022	rude:8
1858		runner	ˈrʌnə(r)	n.	赛跑者；操作者；滑行装置	8	4	2010/2015/2018/2020	runner:5 runners:3
1859		salt	sɔːlt	n.	盐	8	2	2017/2022	salt:8
1860		scar	skɑː(r)	n.	伤疤，伤痕	8	5	2013/2015/2018/2019/2022	scared:8
1861		score	skɔː(r)	n. v.	得分，分数	8	3	2015/2019/2021	score:4 scoring:2 scored:2
1862		scream	skriːm	n.	尖叫	8	3	2012/2017/2018	screams:3 screaming:3 scream:1 screamed:1
1863		security	sɪˈkjʊərɪtɪ	n.	安全，平安；see (saw, seen	8	3	2008/2019/2021	security:8
1864		sister	ˈsɪstə(r)	n.	姐；妹	8	4	2010/2014/2016/2019	sister:7 sisters:1
1865		slip	slɪp	n.	片，条，纸片，纸条	8	3	2008/2016/2022	slips:3 slip:3 slipped:2
1866		snack	snæk	n.	小吃	8	2	2016/2017	snack:5 snacks:3
1867		somewhere	ˈsʌmtaɪmz	adv.	在某处	8	3	2014/2015/2019	somewhere:8
1868		steal	stiːl	vt.	偷，窃取	8	3	2015/2019/2020	stolen:6 stole:2
1869		stream	striːm	n.	小河；溪流	8	2	2010/2021	stream:7 streams:1
1870		suitcase	ˈsjuːtkeɪs	n.	(旅行用)小提箱,衣箱	8	2	2014/2021	suitcase:8
1871		super	ˈsuːpə(r)	adj.	顶好的，超级的	8	1	2019	super:8
1872		swap	swɔp	v.	交换（东西）；swear (swore, sworn	8	1	2021	swap:8
1873		sweep	swiːp	v.	扫除，清扫	8	4	2008/2016/2017/2022	sweep:3 swept:3 sweeping:2
1874		swimming	ˈswɪmɪŋ	n.	游泳	8	4	2008/2012/2015/2018	swimming:8
1875		textbook	tekstbuk	n.	课本，教科书	8	3	2008/2012/2018	textbook:7 textbooks:1
1876		tight	taɪt	adj.	紧的	8	3	2014/2016/2018	tight:8
1877		ton	tʌn	n.	（重量单位）吨	8	3	2014/2018/2019	tons:8
1878		tonight	təˈnaɪt	adv. n.	今晚，今夜	8	4	2011/2013/2015/2018	tonight:8
1879		truly	ˈtruːlɪ	adv.	真正地，真实地	8	2	2016/2019	truly:8
1880		unfortunately	ʌnˈfɔːtjʊnətlɪ	adv.	不幸地	8	3	2012/2015/2017	unfortunately:8
1881		voyage	ˈvɔɪɪdʒ	n.	航行，旅行	8	2	2011/2016	voyage:8
1882		waiter	ˈweɪtə(r)	n.	（餐厅）男服务员	8	2	2016/2018	waiter:8
1883		warmth	wɔːmθ	n.	暖和，温暖	8	3	2008/2015/2017	warmth:8
1884		weak	wiːk	adj.	差的，弱的，淡的	8	3	2010/2014/2017	weak:7 weaker:1
1885		weigh	weɪ	vt.	称…的重量，重（若干	8	4	2014/2015/2016/2021	weighed:3 weighs:3 weigh:2
1886		winner	ˈwɪnə(r)	n.	获胜者	8	2	2014/2018	winners:4 winner:4
1887		witness	ˈwɪtnɪs	v. n.	/ n. 目击者，见证人；wolf（复wolves	8	2	2020/2022	witnessing:3 witnessed:3 witness:2
1888		workplace	wɜːkpleɪs	n.	工作场所，车间	8	1	2020	workplaces:4 workplace:4
1889		academic	ækəˈdemɪk	adj. n.	/ n. 学术的，教学的	7	3	2013/2015/2019	academic:6 academics:1
1890		adolescent	ædəˈlesənt	n.	青少年	7	3	2013/2014/2019	adolescents:6 adolescent:1
1891		aggressive	ˈəɡresɪv	adj.	侵略的；咄咄逼人	7	3	2012/2017/2019	aggressive:7
1892		airport	ˈeəpɔːt	n.	航空站，飞机场	7	3	2013/2016/2018	airport:5 airports:2
1893		approximately	əprɔksɪˈmətlɪ	adv.	近似，大约	7	4	2008/2013/2020/2022	approximately:7
1894		artificial	ɑːtɪˈfɪʃ(ə)l	adj.	人工的，人造的	7	3	2009/2018/2019	artificial:7
1895		ashamed	əˈʃeɪmd	adj.	惭愧； 害臊	7	3	2016/2018/2020	ashamed:7
1896		assist	əˈsɪst	v.	帮助，协助	7	4	2016/2018/2021/2022	assist:3 assists:2 assisting:2
1897		awake	əˈweɪk	v. adj.	唤醒；醒着的（awoke, awoken）	7	2	2011/2018	awake:7
1898		badly	ˈbædlɪ	adv.	坏，恶劣地	7	4	2014/2015/2016/2020	badly:7
1899		beneficial	benɪˈfɪʃ(ə)l	adj.	有利的，有帮助的，有用的	7	3	2011/2019/2020	beneficial:7
1900		besides	bɪˈsaɪdz	prep. adv.	除…以外（还有） ad. 还有，此外；best（good, well 的最 高级	7	5	2008/2009/2010/2011/2014	besides:7
1901		boring	ˈbɔːrɪŋ	adj.	乏味的，无聊的	7	3	2013/2014/2015	boring:7
1902		budget	ˈbʌdʒɪt	n.	预算	7	1	2018	budget:7
1903		cake	keɪk	n.	蛋糕，糕点；饼	7	2	2015/2021	cake:5 cakes:2
1904		calculate	ˈkælkjʊleɪt	v.	计算，核算，推测	7	3	2014/2019/2022	calculated:4 calculate:1 calculates:1 calculating:1
1905		carrier	ˈkærɪə(r)	n.	搬运者；媒介;（自行车等的）置物架；（车的）货架	7	2	2008/2017	carrier:4 carriers:3
1906		cautious	ˈkɔːʃəs	adj.	小心的，谨慎的	7	4	2014/2015/2017/2020	cautious:7
1907		colour	ˈkʌlə	n.	颜色 vt.给…着色，涂色【英】	7	3	2013/2018/2020	colour:6 colours:1
1908		consequence	ˈkɔnsɪkwəns; (US) ˈkɔnsɪkwens	n.	结果，后果	7	3	2016/2019/2020	consequences:6 consequence:1
1909		corn	kɔːn	n.	玉米，谷物	7	2	2015/2018	corn:7
1910		dear	dɪə(r)	int. adj.	（表示惊愕）哎呀！唷！ a. 亲爱的；贵的	7	4	2010/2011/2012/2014	dear:7
1911		engine	ˈendʒɪn	n.	发动机，引擎	7	2	2017/2022	engine:4 engines:3
1912		envelope	ˈenvələʊp	n.	信封	7	5	2008/2012/2017/2019/2020	envelope:6 envelopes:1
1913		exchange	ɪksˈtʃeɪndʒ	n.	交换，掉换；交流	7	4	2013/2017/2018/2022	exchanged:2 exchanging:2 exchange:2 exchanges:1
1914		fair	feə(r)	adj. n.	公平的，合理的 a. (肤色)白皙的； （人）白肤金发的 n. 集市；庙会；展览会	7	3	2017/2018/2020	fair:5 fairs:2
1915		fantasy	ˈfæntəsɪ	n.	幻想，梦想	7	3	2013/2019/2020	fantasy:6 fantasies:1
1916		fiction	ˈfɪkʃ(ə)n	n.	小说，虚构的事	7	2	2013/2016	fiction:7
1917		fifty	ˈfɪftɪ	num.	五十	7	2	2010/2017	fifties:6 fifty:1
1918		fool	fuːl	n.	傻子，蠢人	7	2	2015/2022	fool:4 fooled:3
1919		freedom	ˈfriːdəm	n.	自由	7	3	2017/2019/2021	freedom:7
1920		gradual		adj.	逐渐的, 逐步的, 渐进的	7	5	2010/2011/2014/2015/2016	gradual:7
1921		harvest	ˈhɑːvɪst	n. vt.	收割，收获（物	7	2	2016/2020	harvested:3 harvesting:2 harvest:1 harvests:1
1922		horse	hɔːs	n.	马	7	1	2022	horse:5 horses:2
1923		impress	ɪmˈpres	vt.	留下极深的印象	7	3	2012/2013/2018	impressed:4 impress:2 impresses:1
1924		inspect	ɪnˈspekt	vt.	检查；检验；审视	7	2	2008/2022	inspect:4 inspected:3
1925		intention	ɪnˈtenʃ(ə)n	n.	打算,计划,意图	7	1	2020	intention:6 intentions:1
1926		June	dʒuːn	n.	6月	7	3	2015/2016/2020	june:7
1927		kindergarten	kɪndəˈɡɑːt(ə)n	n.	幼儿园	7	3	2008/2009/2018	kindergarten:7
1928		knife	naɪf	n.	(复 knives) n.小刀;匕首;刀片	7	4	2010/2012/2016/2020	knives:5 knife:2
1929		lifetime	ˈlaɪftaɪm	n.	一生，终生	7	4	2019/2020/2021/2022	lifetime:7
1930		mail	meɪl	n. v.	邮政,邮递 v. (美)邮寄	7	4	2008/2010/2011/2016	mail:4 mailed:2 mailing:1
1931		manager	ˈmænɪdʒə(r)	n.	经理	7	3	2010/2019/2021	manager:7
1932		mine	maɪn	n. vt. pron.	矿藏,矿山vt.开采(矿物) pron. 我的	7	3	2009/2010/2018	mine:5 mined:2
1933		mobile phone	ˈməʊbaɪl fəʊn	n.	手提电话，手机	7	0		mobile phone:7
1934		nutrition	njuːˈtrɪʃ(ə)n	n.	营养，滋养	7	3	2010/2015/2018	nutrition:7
1935		oneself	wʌnˈself	pron.	自己；自身	7	4	2008/2015/2020/2022	oneself:7
